2.664092773437500000e+03,9.774387817382812500e+02,2.823769042968750000e+03,9.266424560546875000e+02,-4.013693359375000000e+03,4.061516601562500000e+03,-4.879348144531250000e+03,4.423282226562500000e+03,-1.245908081054687500e+03,-1.618676513671875000e+03,1.055718627929687500e+03,-2.435520019531250000e+03,2.762978271484375000e+03,1.550298309326171875e+01,-1.799094726562500000e+03,2.173432373046875000e+03,4.824528320312500000e+03,1.264686584472656250e+02,-1.941531616210937500e+03,-3.827950195312500000e+03,-1.070498291015625000e+03,-6.381434936523437500e+02,-6.202861328125000000e+03,1.168450000000000000e+04,-1.312199584960937500e+03,3.996404785156250000e+03,5.497406768798828125e+01,2.682027282714843750e+02,1.546854705810546875e+02,4.946591796875000000e+02,1.312825561523437500e+03,-1.987178833007812500e+03
2.669681640625000000e+03,9.638630981445312500e+02,2.821230957031250000e+03,9.544865112304687500e+02,-4.013491699218750000e+03,4.064703613281250000e+03,-4.866240722656250000e+03,4.420752929687500000e+03,-1.222568969726562500e+03,-1.571513305664062500e+03,1.027184082031250000e+03,-2.410697509765625000e+03,2.746207763671875000e+03,3.551175308227539062e+01,-1.851530395507812500e+03,2.101230712890625000e+03,4.787807617187500000e+03,1.379781188964843750e+02,-1.980793090820312500e+03,-3.856943603515625000e+03,-1.080574829101562500e+03,-5.857656250000000000e+02,-6.178592285156250000e+03,1.163913964843750000e+04,-1.352016723632812500e+03,4.029685058593750000e+03,6.977301025390625000e+01,2.181163330078125000e+02,1.611076354980468750e+02,4.903930053710937500e+02,1.297352539062500000e+03,-1.978057739257812500e+03
2.694305908203125000e+03,9.488532104492187500e+02,2.786040039062500000e+03,9.655767822265625000e+02,-4.016135986328125000e+03,4.068788330078125000e+03,-4.898950683593750000e+03,4.402140625000000000e+03,-1.221632446289062500e+03,-1.589779541015625000e+03,1.047898681640625000e+03,-2.435956298828125000e+03,2.756404052734375000e+03,2.842623901367187500e+01,-1.838779174804687500e+03,2.114724365234375000e+03,4.796247070312500000e+03,9.851268005371093750e+01,-1.951436523437500000e+03,-3.801700927734375000e+03,-1.108105224609375000e+03,-5.968177490234375000e+02,-6.173415039062500000e+03,1.168971191406250000e+04,-1.357516601562500000e+03,4.001455322265625000e+03,1.054061126708984375e+02,2.528707885742187500e+02,1.078486709594726562e+02,4.952948608398437500e+02,1.342194824218750000e+03,-1.958043823242187500e+03
2.720392578125000000e+03,9.581071777343750000e+02,2.786983154296875000e+03,9.415330200195312500e+02,-4.012502197265625000e+03,4.054203613281250000e+03,-4.900511230468750000e+03,4.377410156250000000e+03,-1.229712402343750000e+03,-1.628677368164062500e+03,1.100254394531250000e+03,-2.480531005859375000e+03,2.722430908203125000e+03,5.278171539306640625e+00,-1.843740356445312500e+03,2.099333007812500000e+03,4.767623046875000000e+03,9.130238342285156250e+01,-1.944271362304687500e+03,-3.830155761718750000e+03,-1.078376098632812500e+03,-6.179672241210937500e+02,-6.164695800781250000e+03,1.174375878906250000e+04,-1.338555053710937500e+03,4.008638427734375000e+03,1.548387298583984375e+02,2.658668518066406250e+02,1.168054351806640625e+02,5.387731323242187500e+02,1.362287109375000000e+03,-1.984561157226562500e+03
2.731221923828125000e+03,9.677282104492187500e+02,2.777986083984375000e+03,9.632834472656250000e+02,-3.946968505859375000e+03,4.088826171875000000e+03,-4.846672851562500000e+03,4.408191894531250000e+03,-1.253785034179687500e+03,-1.644927978515625000e+03,1.087006347656250000e+03,-2.427937744140625000e+03,2.694940673828125000e+03,-3.972503662109375000e+01,-1.892099609375000000e+03,2.079909667968750000e+03,4.759265625000000000e+03,1.274053802490234375e+02,-1.972330688476562500e+03,-3.813073974609375000e+03,-1.041184326171875000e+03,-6.341325073242187500e+02,-6.130962402343750000e+03,1.166693750000000000e+04,-1.358585327148437500e+03,3.977764404296875000e+03,1.094293289184570312e+02,2.543465270996093750e+02,7.966968536376953125e+01,5.166163940429687500e+02,1.338396118164062500e+03,-1.939863769531250000e+03
2.716011230468750000e+03,9.544132690429687500e+02,2.797683349609375000e+03,9.433852539062500000e+02,-3.960231445312500000e+03,4.085358154296875000e+03,-4.866053222656250000e+03,4.357464843750000000e+03,-1.186973632812500000e+03,-1.619402465820312500e+03,1.112488891601562500e+03,-2.414753662109375000e+03,2.651729003906250000e+03,-3.766658782958984375e+00,-1.861816284179687500e+03,2.068353271484375000e+03,4.735587890625000000e+03,1.357997131347656250e+02,-1.949368041992187500e+03,-3.823605468750000000e+03,-1.066830688476562500e+03,-5.853191528320312500e+02,-6.160492187500000000e+03,1.166004394531250000e+04,-1.359927368164062500e+03,3.979321533203125000e+03,1.505212097167968750e+02,2.750069885253906250e+02,3.526744461059570312e+01,5.344614868164062500e+02,1.266576660156250000e+03,-1.968824584960937500e+03
2.700139648437500000e+03,9.839048461914062500e+02,2.805813232421875000e+03,9.420935058593750000e+02,-3.982264648437500000e+03,4.059764404296875000e+03,-4.920747070312500000e+03,4.352914062500000000e+03,-1.184545410156250000e+03,-1.620998168945312500e+03,1.170280029296875000e+03,-2.446912597656250000e+03,2.614511474609375000e+03,-1.509107398986816406e+01,-1.808587524414062500e+03,2.113447998046875000e+03,4.718865234375000000e+03,1.764120788574218750e+02,-1.976297851562500000e+03,-3.794732421875000000e+03,-1.013128784179687500e+03,-5.822014160156250000e+02,-6.141765625000000000e+03,1.160660839843750000e+04,-1.334617065429687500e+03,3.987975341796875000e+03,1.537940673828125000e+02,2.615862731933593750e+02,7.543012237548828125e+01,4.934380187988281250e+02,1.288987548828125000e+03,-1.982982055664062500e+03
2.665951171875000000e+03,9.895291748046875000e+02,2.815831542968750000e+03,8.969499511718750000e+02,-3.956302246093750000e+03,4.013581054687500000e+03,-4.954108398437500000e+03,4.287121093750000000e+03,-1.169583862304687500e+03,-1.575429809570312500e+03,1.091734252929687500e+03,-2.433602539062500000e+03,2.632477050781250000e+03,-2.578250694274902344e+01,-1.806128173828125000e+03,2.139237792968750000e+03,4.691227050781250000e+03,2.122054748535156250e+02,-1.954777343750000000e+03,-3.790208496093750000e+03,-1.045574462890625000e+03,-5.901575927734375000e+02,-6.170821777343750000e+03,1.161383984375000000e+04,-1.326799560546875000e+03,4.029697998046875000e+03,1.445348052978515625e+02,2.801227416992187500e+02,7.203465270996093750e+01,5.286593017578125000e+02,1.234800048828125000e+03,-1.942848876953125000e+03
2.651304199218750000e+03,1.049975341796875000e+03,2.844142089843750000e+03,9.253276977539062500e+02,-3.903474121093750000e+03,3.999708496093750000e+03,-4.934750976562500000e+03,4.284505859375000000e+03,-1.201020507812500000e+03,-1.574857177734375000e+03,1.106255004882812500e+03,-2.379579101562500000e+03,2.657035156250000000e+03,-6.268148803710937500e+01,-1.766527587890625000e+03,2.101466796875000000e+03,4.700763183593750000e+03,2.124742279052734375e+02,-1.975719604492187500e+03,-3.785787841796875000e+03,-1.031515136718750000e+03,-6.110172119140625000e+02,-6.169577636718750000e+03,1.154180664062500000e+04,-1.261981567382812500e+03,4.085169433593750000e+03,1.216432342529296875e+02,3.173873596191406250e+02,6.507190704345703125e+01,4.879220886230468750e+02,1.189893432617187500e+03,-1.955968750000000000e+03
2.663353515625000000e+03,1.053529052734375000e+03,2.826196044921875000e+03,9.263859252929687500e+02,-3.900778320312500000e+03,4.047877441406250000e+03,-4.942372558593750000e+03,4.308609375000000000e+03,-1.197902343750000000e+03,-1.563792480468750000e+03,1.020064514160156250e+03,-2.340156738281250000e+03,2.651792480468750000e+03,-1.146548461914062500e+02,-1.789793701171875000e+03,2.081093017578125000e+03,4.747100585937500000e+03,1.994289703369140625e+02,-1.973668212890625000e+03,-3.782116943359375000e+03,-1.081371582031250000e+03,-6.284120483398437500e+02,-6.158049316406250000e+03,1.150026367187500000e+04,-1.262093017578125000e+03,4.110431152343750000e+03,8.841535949707031250e+01,3.503251953125000000e+02,6.053570556640625000e+01,4.858744812011718750e+02,1.213972534179687500e+03,-1.936052734375000000e+03
2.708195556640625000e+03,1.061335327148437500e+03,2.790104736328125000e+03,9.719332275390625000e+02,-3.891911376953125000e+03,4.107975097656250000e+03,-4.916856445312500000e+03,4.319772460937500000e+03,-1.192678833007812500e+03,-1.558696289062500000e+03,1.006341369628906250e+03,-2.314913330078125000e+03,2.623870361328125000e+03,-9.178319549560546875e+01,-1.757891601562500000e+03,2.107015380859375000e+03,4.748852050781250000e+03,2.170360107421875000e+02,-1.987838012695312500e+03,-3.740903564453125000e+03,-1.084297363281250000e+03,-6.477532958984375000e+02,-6.153591308593750000e+03,1.146995312500000000e+04,-1.228286132812500000e+03,4.099008300781250000e+03,6.000874710083007812e+01,3.098560180664062500e+02,6.913032531738281250e+01,4.538784179687500000e+02,1.189860229492187500e+03,-1.910940917968750000e+03
2.714853271484375000e+03,1.084380981445312500e+03,2.769728027343750000e+03,9.946163330078125000e+02,-3.900001220703125000e+03,4.165802246093750000e+03,-4.900664550781250000e+03,4.366780273437500000e+03,-1.255728393554687500e+03,-1.538739990234375000e+03,1.019327209472656250e+03,-2.227676269531250000e+03,2.601256103515625000e+03,-8.300836181640625000e+01,-1.762593261718750000e+03,2.047621948242187500e+03,4.696952148437500000e+03,2.197541503906250000e+02,-2.014374389648437500e+03,-3.752178222656250000e+03,-1.053328247070312500e+03,-6.718537597656250000e+02,-6.072410644531250000e+03,1.137272167968750000e+04,-1.223603759765625000e+03,4.062544677734375000e+03,4.778841781616210938e+01,2.987321472167968750e+02,3.606957244873046875e+01,4.123115539550781250e+02,1.217015502929687500e+03,-1.900412597656250000e+03
2.679276855468750000e+03,1.101746704101562500e+03,2.776767578125000000e+03,9.985339965820312500e+02,-3.945036865234375000e+03,4.156384765625000000e+03,-4.914749511718750000e+03,4.340468750000000000e+03,-1.254858398437500000e+03,-1.504413208007812500e+03,1.020963500976562500e+03,-2.203503417968750000e+03,2.613697509765625000e+03,-6.665184020996093750e+01,-1.762094848632812500e+03,2.066126708984375000e+03,4.716979980468750000e+03,2.484512939453125000e+02,-1.995687011718750000e+03,-3.783200683593750000e+03,-1.039213134765625000e+03,-6.531325073242187500e+02,-6.080843261718750000e+03,1.134097949218750000e+04,-1.265768310546875000e+03,4.098677734375000000e+03,-3.394195556640625000e+00,2.599929809570312500e+02,7.564035034179687500e+01,4.046811218261718750e+02,1.211674560546875000e+03,-1.890954101562500000e+03
2.635235595703125000e+03,1.094343750000000000e+03,2.759221923828125000e+03,1.021088012695312500e+03,-3.886867431640625000e+03,4.106979003906250000e+03,-4.912353027343750000e+03,4.333002441406250000e+03,-1.254575439453125000e+03,-1.517174438476562500e+03,9.887811889648437500e+02,-2.184723144531250000e+03,2.612875488281250000e+03,-9.294229125976562500e+01,-1.774992797851562500e+03,2.065824218750000000e+03,4.704582519531250000e+03,1.999998168945312500e+02,-1.992888061523437500e+03,-3.752335449218750000e+03,-1.042134399414062500e+03,-6.513865966796875000e+02,-6.050670410156250000e+03,1.133048437500000000e+04,-1.288445434570312500e+03,4.084833007812500000e+03,1.299275875091552734e+01,2.491895141601562500e+02,5.314411163330078125e+01,4.110019836425781250e+02,1.216702026367187500e+03,-1.889221557617187500e+03
2.609468750000000000e+03,1.115307373046875000e+03,2.796313964843750000e+03,1.011643676757812500e+03,-3.925810058593750000e+03,4.127389648437500000e+03,-4.893937988281250000e+03,4.311821289062500000e+03,-1.234226318359375000e+03,-1.519447387695312500e+03,9.992863769531250000e+02,-2.170013671875000000e+03,2.613979736328125000e+03,-1.261523284912109375e+02,-1.803349365234375000e+03,2.069860839843750000e+03,4.760833496093750000e+03,1.574923553466796875e+02,-1.982662231445312500e+03,-3.792136962890625000e+03,-1.081240112304687500e+03,-6.485902099609375000e+02,-6.095073730468750000e+03,1.143472656250000000e+04,-1.317985351562500000e+03,4.094476074218750000e+03,2.704586410522460938e+01,3.016001892089843750e+02,7.596556091308593750e+01,4.338330078125000000e+02,1.192467163085937500e+03,-1.962448364257812500e+03
2.655284423828125000e+03,1.116524047851562500e+03,2.798717529296875000e+03,1.029686767578125000e+03,-3.895508300781250000e+03,4.151199218750000000e+03,-4.910168945312500000e+03,4.318460937500000000e+03,-1.249820556640625000e+03,-1.562133300781250000e+03,1.003212951660156250e+03,-2.137034667968750000e+03,2.649694824218750000e+03,-1.306794128417968750e+02,-1.809128906250000000e+03,2.030744873046875000e+03,4.787632812500000000e+03,1.892879791259765625e+02,-1.999363525390625000e+03,-3.792413574218750000e+03,-1.032049194335937500e+03,-6.261085205078125000e+02,-6.091985839843750000e+03,1.140475683593750000e+04,-1.302075561523437500e+03,4.072896972656250000e+03,9.113025665283203125e-01,2.986190795898437500e+02,1.130274963378906250e+02,4.207304992675781250e+02,1.157158325195312500e+03,-1.985121093750000000e+03
2.650752197265625000e+03,1.114615844726562500e+03,2.821858154296875000e+03,1.002374023437500000e+03,-3.921639648437500000e+03,4.198635253906250000e+03,-4.884958984375000000e+03,4.313826171875000000e+03,-1.249979125976562500e+03,-1.516842041015625000e+03,1.062099609375000000e+03,-2.109908691406250000e+03,2.630848144531250000e+03,-1.355109252929687500e+02,-1.807912719726562500e+03,2.016809570312500000e+03,4.802898437500000000e+03,1.939237365722656250e+02,-1.969619140625000000e+03,-3.805465332031250000e+03,-1.029134643554687500e+03,-6.186771240234375000e+02,-6.120043457031250000e+03,1.142115625000000000e+04,-1.299980957031250000e+03,4.025718994140625000e+03,-1.309190940856933594e+01,2.621382751464843750e+02,7.734670257568359375e+01,4.269343872070312500e+02,1.108178344726562500e+03,-2.004511352539062500e+03
