Epoch: 100 	 ELBO: -48.4806 	 RecLoss: 55.1614 	 KLD: 6.6808
Epoch: 6100 	 ELBO: -53.0834 	 RecLoss: 61.2710 	 KLD: 8.1876
Epoch: 6200 	 ELBO: -52.0246 	 RecLoss: 60.1702 	 KLD: 8.1456
Epoch: 6300 	 ELBO: -54.0502 	 RecLoss: 62.1605 	 KLD: 8.1103
Epoch: 6400 	 ELBO: -51.8850 	 RecLoss: 60.1046 	 KLD: 8.2196
Epoch: 6500 	 ELBO: -54.6108 	 RecLoss: 62.7906 	 KLD: 8.1798
Epoch: 6600 	 ELBO: -53.8580 	 RecLoss: 62.1079 	 KLD: 8.2500
Epoch: 6700 	 ELBO: -54.4350 	 RecLoss: 62.6938 	 KLD: 8.2588
Epoch: 6800 	 ELBO: -49.7544 	 RecLoss: 57.8648 	 KLD: 8.1103
Epoch: 6900 	 ELBO: -54.0519 	 RecLoss: 62.2342 	 KLD: 8.1823
Epoch: 7000 	 ELBO: -50.3834 	 RecLoss: 58.4184 	 KLD: 8.0349
Epoch: 7100 	 ELBO: -53.6944 	 RecLoss: 61.8552 	 KLD: 8.1608
Epoch: 7200 	 ELBO: -53.7268 	 RecLoss: 61.6658 	 KLD: 7.9390
Epoch: 7300 	 ELBO: -52.2371 	 RecLoss: 60.5368 	 KLD: 8.2997
Epoch: 7400 	 ELBO: -54.3237 	 RecLoss: 62.6234 	 KLD: 8.2997
Epoch: 7500 	 ELBO: -53.9647 	 RecLoss: 62.2601 	 KLD: 8.2954
Epoch: 7600 	 ELBO: -55.0883 	 RecLoss: 63.2289 	 KLD: 8.1407
Epoch: 7700 	 ELBO: -55.4244 	 RecLoss: 63.7075 	 KLD: 8.2831
Epoch: 7800 	 ELBO: -41.5050 	 RecLoss: 49.8185 	 KLD: 8.3135
Epoch: 7900 	 ELBO: -51.2138 	 RecLoss: 59.2350 	 KLD: 8.0211
Epoch: 8000 	 ELBO: -52.8842 	 RecLoss: 61.2584 	 KLD: 8.3741
Epoch: 8100 	 ELBO: -49.8415 	 RecLoss: 58.0356 	 KLD: 8.1941
Epoch: 8200 	 ELBO: -54.6003 	 RecLoss: 62.7630 	 KLD: 8.1627
Epoch: 8300 	 ELBO: -54.9055 	 RecLoss: 63.1303 	 KLD: 8.2248
Epoch: 8400 	 ELBO: -54.1888 	 RecLoss: 62.3771 	 KLD: 8.1883
Epoch: 8500 	 ELBO: -53.7485 	 RecLoss: 62.0320 	 KLD: 8.2835
Epoch: 8600 	 ELBO: -55.5389 	 RecLoss: 63.7453 	 KLD: 8.2064
Epoch: 8700 	 ELBO: -54.8303 	 RecLoss: 63.2232 	 KLD: 8.3929
Epoch: 8800 	 ELBO: -55.1961 	 RecLoss: 63.3843 	 KLD: 8.1882
Epoch: 8900 	 ELBO: -54.9888 	 RecLoss: 63.2698 	 KLD: 8.2809
Epoch: 9000 	 ELBO: -52.2685 	 RecLoss: 60.5895 	 KLD: 8.3210
Epoch: 9100 	 ELBO: -54.6005 	 RecLoss: 62.8302 	 KLD: 8.2297
Epoch: 9200 	 ELBO: -53.6593 	 RecLoss: 61.8147 	 KLD: 8.1554
Epoch: 9300 	 ELBO: -53.1236 	 RecLoss: 61.3108 	 KLD: 8.1872
Epoch: 9400 	 ELBO: -51.2486 	 RecLoss: 59.3565 	 KLD: 8.1078
Epoch: 9500 	 ELBO: -53.5291 	 RecLoss: 61.8207 	 KLD: 8.2916
Epoch: 9600 	 ELBO: -49.4771 	 RecLoss: 57.7615 	 KLD: 8.2844
Epoch: 9700 	 ELBO: -53.9664 	 RecLoss: 62.2250 	 KLD: 8.2586
Epoch: 9800 	 ELBO: -55.1357 	 RecLoss: 63.4248 	 KLD: 8.2891
Epoch: 9900 	 ELBO: -55.2629 	 RecLoss: 63.5673 	 KLD: 8.3044
Epoch: 10000 	 ELBO: -52.0185 	 RecLoss: 60.2675 	 KLD: 8.2490
Epoch: 10100 	 ELBO: -53.8946 	 RecLoss: 62.0654 	 KLD: 8.1708
Epoch: 10200 	 ELBO: -55.1271 	 RecLoss: 63.3565 	 KLD: 8.2294
Epoch: 10300 	 ELBO: -53.2332 	 RecLoss: 61.5505 	 KLD: 8.3172
Epoch: 10400 	 ELBO: -55.4381 	 RecLoss: 63.6207 	 KLD: 8.1826
Epoch: 10500 	 ELBO: -50.4392 	 RecLoss: 58.7574 	 KLD: 8.3181
Epoch: 10600 	 ELBO: -55.5840 	 RecLoss: 63.6772 	 KLD: 8.0932
Epoch: 10700 	 ELBO: -55.4823 	 RecLoss: 63.7762 	 KLD: 8.2939
Epoch: 10800 	 ELBO: -54.1662 	 RecLoss: 62.3719 	 KLD: 8.2058
Epoch: 10900 	 ELBO: -55.0689 	 RecLoss: 63.5441 	 KLD: 8.4752
Epoch: 11000 	 ELBO: -53.5942 	 RecLoss: 61.7447 	 KLD: 8.1505
Epoch: 11100 	 ELBO: -55.4386 	 RecLoss: 63.7073 	 KLD: 8.2687
Epoch: 11200 	 ELBO: -40.4912 	 RecLoss: 48.8529 	 KLD: 8.3617
Epoch: 11300 	 ELBO: -51.3040 	 RecLoss: 59.7358 	 KLD: 8.4318
Epoch: 11400 	 ELBO: -48.6420 	 RecLoss: 56.9527 	 KLD: 8.3107
Epoch: 11500 	 ELBO: -53.3513 	 RecLoss: 61.6629 	 KLD: 8.3115
Epoch: 11600 	 ELBO: -55.1575 	 RecLoss: 63.3682 	 KLD: 8.2107
Epoch: 11700 	 ELBO: -55.4871 	 RecLoss: 63.9446 	 KLD: 8.4575
Epoch: 11800 	 ELBO: -54.6756 	 RecLoss: 63.2420 	 KLD: 8.5664
Epoch: 11900 	 ELBO: -48.1811 	 RecLoss: 56.6683 	 KLD: 8.4873
Epoch: 12000 	 ELBO: -49.2561 	 RecLoss: 57.5977 	 KLD: 8.3416
Epoch: 12100 	 ELBO: -54.8617 	 RecLoss: 63.2937 	 KLD: 8.4320
Epoch: 12200 	 ELBO: -54.4516 	 RecLoss: 62.9845 	 KLD: 8.5329
Epoch: 12300 	 ELBO: -55.9015 	 RecLoss: 64.1856 	 KLD: 8.2840
Epoch: 12400 	 ELBO: -53.1328 	 RecLoss: 61.5419 	 KLD: 8.4091
Epoch: 12500 	 ELBO: -54.9990 	 RecLoss: 63.4232 	 KLD: 8.4242
Epoch: 12600 	 ELBO: -52.5290 	 RecLoss: 61.1682 	 KLD: 8.6392
Epoch: 12700 	 ELBO: -55.1015 	 RecLoss: 63.6823 	 KLD: 8.5808
Epoch: 12800 	 ELBO: -54.8728 	 RecLoss: 63.3123 	 KLD: 8.4395
Epoch: 12900 	 ELBO: -54.8390 	 RecLoss: 63.1813 	 KLD: 8.3423
Epoch: 13000 	 ELBO: -53.4904 	 RecLoss: 62.0613 	 KLD: 8.5709
Epoch: 13100 	 ELBO: -53.0209 	 RecLoss: 61.5828 	 KLD: 8.5620
Epoch: 13200 	 ELBO: -52.0783 	 RecLoss: 60.3909 	 KLD: 8.3126
Epoch: 13300 	 ELBO: -55.3793 	 RecLoss: 63.7125 	 KLD: 8.3332
Epoch: 13400 	 ELBO: -55.2574 	 RecLoss: 63.5290 	 KLD: 8.2717
Epoch: 13500 	 ELBO: -55.8967 	 RecLoss: 64.1546 	 KLD: 8.2579
Epoch: 13600 	 ELBO: -54.7724 	 RecLoss: 63.2795 	 KLD: 8.5071
Epoch: 13700 	 ELBO: -56.0057 	 RecLoss: 64.4012 	 KLD: 8.3954
Epoch: 13800 	 ELBO: -55.6051 	 RecLoss: 63.9441 	 KLD: 8.3391
Epoch: 13900 	 ELBO: -54.0881 	 RecLoss: 62.3833 	 KLD: 8.2953
Epoch: 14000 	 ELBO: -52.8834 	 RecLoss: 61.4818 	 KLD: 8.5984
Epoch: 14100 	 ELBO: -55.5747 	 RecLoss: 63.6274 	 KLD: 8.0527
Epoch: 14200 	 ELBO: -49.1305 	 RecLoss: 57.5371 	 KLD: 8.4066
Epoch: 14300 	 ELBO: -47.8942 	 RecLoss: 56.3937 	 KLD: 8.4995
Epoch: 14400 	 ELBO: -56.5969 	 RecLoss: 65.1286 	 KLD: 8.5317
Epoch: 14500 	 ELBO: -56.0620 	 RecLoss: 64.5095 	 KLD: 8.4475
Epoch: 14600 	 ELBO: -53.9102 	 RecLoss: 62.3557 	 KLD: 8.4456
Epoch: 14700 	 ELBO: -53.2029 	 RecLoss: 61.4997 	 KLD: 8.2969
Epoch: 14800 	 ELBO: -54.9706 	 RecLoss: 63.3591 	 KLD: 8.3885
Epoch: 14900 	 ELBO: -51.6347 	 RecLoss: 60.0353 	 KLD: 8.4006
Epoch: 15000 	 ELBO: -54.6040 	 RecLoss: 63.0446 	 KLD: 8.4406
Epoch: 15100 	 ELBO: -55.1990 	 RecLoss: 63.6796 	 KLD: 8.4805
Epoch: 15200 	 ELBO: -55.1047 	 RecLoss: 63.5924 	 KLD: 8.4877
Epoch: 15300 	 ELBO: -55.8459 	 RecLoss: 64.1487 	 KLD: 8.3028
Epoch: 15400 	 ELBO: -53.5991 	 RecLoss: 62.1254 	 KLD: 8.5263
Epoch: 15500 	 ELBO: -54.8635 	 RecLoss: 63.3794 	 KLD: 8.5158
Epoch: 15600 	 ELBO: -49.8629 	 RecLoss: 58.3864 	 KLD: 8.5235
Epoch: 15700 	 ELBO: -48.1779 	 RecLoss: 56.6677 	 KLD: 8.4898
Epoch: 15800 	 ELBO: -54.4561 	 RecLoss: 62.8322 	 KLD: 8.3761
Epoch: 15900 	 ELBO: -55.3667 	 RecLoss: 63.8281 	 KLD: 8.4614
Epoch: 16000 	 ELBO: -51.4042 	 RecLoss: 59.9835 	 KLD: 8.5793
Epoch: 16100 	 ELBO: -47.7771 	 RecLoss: 56.3348 	 KLD: 8.5578
Epoch: 16200 	 ELBO: -56.2879 	 RecLoss: 64.7643 	 KLD: 8.4763
Epoch: 16300 	 ELBO: -40.7143 	 RecLoss: 49.2555 	 KLD: 8.5412
Epoch: 16400 	 ELBO: -55.3878 	 RecLoss: 63.8343 	 KLD: 8.4465
Epoch: 16500 	 ELBO: -53.0288 	 RecLoss: 61.2952 	 KLD: 8.2664
Epoch: 16600 	 ELBO: -56.3725 	 RecLoss: 64.7536 	 KLD: 8.3811
Epoch: 16700 	 ELBO: -54.3342 	 RecLoss: 62.8119 	 KLD: 8.4776
Epoch: 16800 	 ELBO: -55.0288 	 RecLoss: 63.6935 	 KLD: 8.6646
Epoch: 16900 	 ELBO: -56.1434 	 RecLoss: 64.6096 	 KLD: 8.4662
Epoch: 17000 	 ELBO: -55.7348 	 RecLoss: 64.1468 	 KLD: 8.4121
Epoch: 17100 	 ELBO: -54.4237 	 RecLoss: 62.8884 	 KLD: 8.4647
Epoch: 17200 	 ELBO: -46.8686 	 RecLoss: 55.4599 	 KLD: 8.5913
Epoch: 17300 	 ELBO: -53.3959 	 RecLoss: 61.9459 	 KLD: 8.5500
Epoch: 17400 	 ELBO: -55.6433 	 RecLoss: 64.1230 	 KLD: 8.4797
Epoch: 17500 	 ELBO: -56.1358 	 RecLoss: 64.6791 	 KLD: 8.5434
Epoch: 17600 	 ELBO: -53.0564 	 RecLoss: 61.6334 	 KLD: 8.5770
Epoch: 17700 	 ELBO: -53.9026 	 RecLoss: 62.3994 	 KLD: 8.4968
Epoch: 17800 	 ELBO: -44.6616 	 RecLoss: 53.0731 	 KLD: 8.4115
Epoch: 17900 	 ELBO: -54.0191 	 RecLoss: 62.4784 	 KLD: 8.4593
Epoch: 18000 	 ELBO: -56.1260 	 RecLoss: 64.6243 	 KLD: 8.4983
Epoch: 18100 	 ELBO: -54.4810 	 RecLoss: 62.9511 	 KLD: 8.4701
Epoch: 18200 	 ELBO: -54.8256 	 RecLoss: 63.3238 	 KLD: 8.4982
Epoch: 18300 	 ELBO: -57.0627 	 RecLoss: 65.5582 	 KLD: 8.4955
Epoch: 18400 	 ELBO: -56.6041 	 RecLoss: 65.0121 	 KLD: 8.4080
Epoch: 18500 	 ELBO: -54.1602 	 RecLoss: 62.5935 	 KLD: 8.4333
Epoch: 18600 	 ELBO: -51.3828 	 RecLoss: 59.9297 	 KLD: 8.5469
Epoch: 18700 	 ELBO: -56.6498 	 RecLoss: 65.1721 	 KLD: 8.5223
Epoch: 18800 	 ELBO: -57.4271 	 RecLoss: 65.8197 	 KLD: 8.3927
Epoch: 18900 	 ELBO: -55.8770 	 RecLoss: 64.4668 	 KLD: 8.5898
Epoch: 19000 	 ELBO: -56.0645 	 RecLoss: 64.7255 	 KLD: 8.6610
Epoch: 19100 	 ELBO: -54.9065 	 RecLoss: 63.4862 	 KLD: 8.5796
Epoch: 19200 	 ELBO: -56.0104 	 RecLoss: 64.6330 	 KLD: 8.6227
Epoch: 19300 	 ELBO: -54.5782 	 RecLoss: 63.1301 	 KLD: 8.5519
Epoch: 19400 	 ELBO: -53.4374 	 RecLoss: 61.9625 	 KLD: 8.5252
Epoch: 19500 	 ELBO: -52.8989 	 RecLoss: 61.5607 	 KLD: 8.6618
Epoch: 19600 	 ELBO: -55.1400 	 RecLoss: 63.6912 	 KLD: 8.5512
Epoch: 19700 	 ELBO: -54.6435 	 RecLoss: 63.0872 	 KLD: 8.4437
Epoch: 19800 	 ELBO: -56.2210 	 RecLoss: 64.9682 	 KLD: 8.7472
Epoch: 19900 	 ELBO: -45.8892 	 RecLoss: 54.4495 	 KLD: 8.5604
Epoch: 20000 	 ELBO: -56.1528 	 RecLoss: 64.6142 	 KLD: 8.4614
Epoch: 20100 	 ELBO: -57.4976 	 RecLoss: 66.0469 	 KLD: 8.5493
Epoch: 20200 	 ELBO: -55.5126 	 RecLoss: 64.0323 	 KLD: 8.5197
Epoch: 20300 	 ELBO: -56.5279 	 RecLoss: 65.1086 	 KLD: 8.5808
Epoch: 20400 	 ELBO: -53.2648 	 RecLoss: 62.0283 	 KLD: 8.7635
Epoch: 20500 	 ELBO: -56.6380 	 RecLoss: 65.3039 	 KLD: 8.6659
Epoch: 20600 	 ELBO: -55.7783 	 RecLoss: 64.4203 	 KLD: 8.6421
Epoch: 20700 	 ELBO: -54.8937 	 RecLoss: 63.5583 	 KLD: 8.6646
Epoch: 20800 	 ELBO: -55.7285 	 RecLoss: 64.2586 	 KLD: 8.5301
Epoch: 20900 	 ELBO: -56.5129 	 RecLoss: 65.2303 	 KLD: 8.7175
Epoch: 21000 	 ELBO: -51.4012 	 RecLoss: 60.0313 	 KLD: 8.6301
Epoch: 21100 	 ELBO: -53.5689 	 RecLoss: 62.2007 	 KLD: 8.6317
Epoch: 21200 	 ELBO: -56.8175 	 RecLoss: 65.3286 	 KLD: 8.5112
Epoch: 21300 	 ELBO: -55.1554 	 RecLoss: 63.7662 	 KLD: 8.6108
Epoch: 21400 	 ELBO: -56.8633 	 RecLoss: 65.5554 	 KLD: 8.6921
Epoch: 21500 	 ELBO: -55.3772 	 RecLoss: 63.7866 	 KLD: 8.4094
Epoch: 21600 	 ELBO: -54.9522 	 RecLoss: 63.5677 	 KLD: 8.6154
Epoch: 21700 	 ELBO: -56.7713 	 RecLoss: 65.3558 	 KLD: 8.5845
Epoch: 21800 	 ELBO: -56.3227 	 RecLoss: 64.9428 	 KLD: 8.6201
Epoch: 21900 	 ELBO: -55.6509 	 RecLoss: 64.0472 	 KLD: 8.3963
Epoch: 22000 	 ELBO: -53.0140 	 RecLoss: 61.5747 	 KLD: 8.5606
Epoch: 22100 	 ELBO: -52.4334 	 RecLoss: 61.1418 	 KLD: 8.7084
Epoch: 22200 	 ELBO: -56.8398 	 RecLoss: 65.5139 	 KLD: 8.6740
Epoch: 22300 	 ELBO: -56.6730 	 RecLoss: 65.0084 	 KLD: 8.3354
Epoch: 22400 	 ELBO: -56.8320 	 RecLoss: 65.4567 	 KLD: 8.6247
Epoch: 22500 	 ELBO: -56.6521 	 RecLoss: 65.0239 	 KLD: 8.3719
Epoch: 22600 	 ELBO: -57.4981 	 RecLoss: 65.9605 	 KLD: 8.4624
Epoch: 22700 	 ELBO: -56.9331 	 RecLoss: 65.5486 	 KLD: 8.6154
Epoch: 22800 	 ELBO: -52.7054 	 RecLoss: 61.2414 	 KLD: 8.5360
Epoch: 22900 	 ELBO: -56.6037 	 RecLoss: 65.2288 	 KLD: 8.6251
Epoch: 23000 	 ELBO: -55.7379 	 RecLoss: 64.3234 	 KLD: 8.5855
Epoch: 23100 	 ELBO: -55.1822 	 RecLoss: 63.8180 	 KLD: 8.6358
Epoch: 23200 	 ELBO: -56.3508 	 RecLoss: 64.8649 	 KLD: 8.5140
Epoch: 23300 	 ELBO: -55.4968 	 RecLoss: 63.9636 	 KLD: 8.4668
Epoch: 23400 	 ELBO: -56.7997 	 RecLoss: 65.5964 	 KLD: 8.7967
Epoch: 23500 	 ELBO: -55.0301 	 RecLoss: 63.6496 	 KLD: 8.6195
Epoch: 23600 	 ELBO: -55.6296 	 RecLoss: 64.2915 	 KLD: 8.6619
Epoch: 23700 	 ELBO: -54.5580 	 RecLoss: 63.2324 	 KLD: 8.6744
Epoch: 23800 	 ELBO: -56.8016 	 RecLoss: 65.2765 	 KLD: 8.4749
Epoch: 23900 	 ELBO: -57.2701 	 RecLoss: 65.9873 	 KLD: 8.7172
Epoch: 24000 	 ELBO: -57.0793 	 RecLoss: 65.4597 	 KLD: 8.3804
Epoch: 24100 	 ELBO: -57.2962 	 RecLoss: 65.9667 	 KLD: 8.6704
Epoch: 24200 	 ELBO: -51.0585 	 RecLoss: 59.6655 	 KLD: 8.6070
Epoch: 24300 	 ELBO: -55.5762 	 RecLoss: 64.3308 	 KLD: 8.7546
Epoch: 24400 	 ELBO: -56.4410 	 RecLoss: 65.0124 	 KLD: 8.5714
Epoch: 24500 	 ELBO: -54.7402 	 RecLoss: 63.5909 	 KLD: 8.8507
Epoch: 24600 	 ELBO: -57.4882 	 RecLoss: 66.1297 	 KLD: 8.6415
Epoch: 24700 	 ELBO: -55.9932 	 RecLoss: 64.6075 	 KLD: 8.6142
Epoch: 24800 	 ELBO: -56.2298 	 RecLoss: 65.0518 	 KLD: 8.8221
Epoch: 24900 	 ELBO: -56.0746 	 RecLoss: 64.5038 	 KLD: 8.4292
Epoch: 25000 	 ELBO: -53.8092 	 RecLoss: 62.5410 	 KLD: 8.7318
Epoch: 25100 	 ELBO: -55.5755 	 RecLoss: 64.1516 	 KLD: 8.5761
Epoch: 25200 	 ELBO: -57.2302 	 RecLoss: 65.6879 	 KLD: 8.4577
Epoch: 25300 	 ELBO: -56.8474 	 RecLoss: 65.3535 	 KLD: 8.5062
Epoch: 25400 	 ELBO: -54.2150 	 RecLoss: 62.7874 	 KLD: 8.5724
Epoch: 25500 	 ELBO: -55.1696 	 RecLoss: 63.7862 	 KLD: 8.6167
Epoch: 25600 	 ELBO: -40.5929 	 RecLoss: 49.1863 	 KLD: 8.5934
Epoch: 25700 	 ELBO: -57.0389 	 RecLoss: 65.8224 	 KLD: 8.7835
Epoch: 25800 	 ELBO: -57.5043 	 RecLoss: 66.0993 	 KLD: 8.5950
Epoch: 25900 	 ELBO: -53.9267 	 RecLoss: 62.5684 	 KLD: 8.6416
Epoch: 26000 	 ELBO: -56.5720 	 RecLoss: 65.1311 	 KLD: 8.5591
Epoch: 26100 	 ELBO: -57.2131 	 RecLoss: 65.9396 	 KLD: 8.7265
Epoch: 26200 	 ELBO: -56.9946 	 RecLoss: 65.5765 	 KLD: 8.5819
Epoch: 26300 	 ELBO: -56.1756 	 RecLoss: 64.8691 	 KLD: 8.6935
Epoch: 26400 	 ELBO: -55.5147 	 RecLoss: 64.3224 	 KLD: 8.8077
Epoch: 26500 	 ELBO: -52.7845 	 RecLoss: 61.5679 	 KLD: 8.7834
Epoch: 26600 	 ELBO: -52.4126 	 RecLoss: 61.2624 	 KLD: 8.8498
Epoch: 26700 	 ELBO: -57.4159 	 RecLoss: 66.2752 	 KLD: 8.8593
Epoch: 26800 	 ELBO: -52.4445 	 RecLoss: 61.0652 	 KLD: 8.6207
Epoch: 26900 	 ELBO: -52.6697 	 RecLoss: 61.4865 	 KLD: 8.8168
Epoch: 27000 	 ELBO: -56.7915 	 RecLoss: 65.4482 	 KLD: 8.6567
Epoch: 27100 	 ELBO: -55.5117 	 RecLoss: 64.2669 	 KLD: 8.7553
Epoch: 27200 	 ELBO: -56.1673 	 RecLoss: 64.7383 	 KLD: 8.5710
Epoch: 27300 	 ELBO: -6.1996 	 RecLoss: 14.9503 	 KLD: 8.7507
Epoch: 27400 	 ELBO: -49.6942 	 RecLoss: 58.3945 	 KLD: 8.7002
Epoch: 27500 	 ELBO: -56.6642 	 RecLoss: 65.1204 	 KLD: 8.4562
Epoch: 27600 	 ELBO: -57.1942 	 RecLoss: 65.7268 	 KLD: 8.5325
Epoch: 27700 	 ELBO: -48.9351 	 RecLoss: 57.5373 	 KLD: 8.6022
Epoch: 27800 	 ELBO: -56.5713 	 RecLoss: 65.0945 	 KLD: 8.5232
Epoch: 27900 	 ELBO: -54.6422 	 RecLoss: 63.2505 	 KLD: 8.6083
Epoch: 28000 	 ELBO: -57.1920 	 RecLoss: 65.8673 	 KLD: 8.6753
Epoch: 28100 	 ELBO: -55.1066 	 RecLoss: 63.8569 	 KLD: 8.7503
Epoch: 28200 	 ELBO: -55.1532 	 RecLoss: 63.7662 	 KLD: 8.6129
Epoch: 28300 	 ELBO: -57.0733 	 RecLoss: 65.5983 	 KLD: 8.5251
Epoch: 28400 	 ELBO: -57.1595 	 RecLoss: 65.8623 	 KLD: 8.7029
Epoch: 28500 	 ELBO: -56.2052 	 RecLoss: 64.6821 	 KLD: 8.4769
Epoch: 28600 	 ELBO: -56.9986 	 RecLoss: 65.6203 	 KLD: 8.6218
Epoch: 28700 	 ELBO: -56.6964 	 RecLoss: 65.3085 	 KLD: 8.6121
Epoch: 28800 	 ELBO: -56.2617 	 RecLoss: 64.9361 	 KLD: 8.6744
Epoch: 28900 	 ELBO: -56.5774 	 RecLoss: 65.3627 	 KLD: 8.7853
Epoch: 29000 	 ELBO: -57.6627 	 RecLoss: 66.4127 	 KLD: 8.7500
